,source,z-score,pt,ref,1gram-precision,2gram-precision,3gram-precision,4gram-precision,1gram-recall,2gram-recall,3gram-recall,4gram-recall,wmdist,pt_len,ref_len
6226,"She said: ""In light of this, the JDC Executive has voted to reject the proposed new contract in full and to call for formal re-negotiations on all of your concerns.""",-1.18339307123047,"['hän', 'sanoi', 'tässä', 'valossa', 'jdc', 'n', 'hallitus', 'on', 'äänestänyt', 'hylkäävänsä', 'täysin', 'ehdotetun', 'uuden', 'sopimuksen', 'ja', 'vaativansa', 'muodollisia', 'uudelleenneuvotteluja', 'kaikista', 'huolenaiheistanne']","['hän', 'totesi', 'valossa', 'tämän', 'jdc', 'viranomainen', 'on', 'äänestänyt', 'hyljätä', 'ehdotetun', 'uuden', 'sopimuksen', 'täysi', 'ja', 'vaatia', 'muodollisia', 're', 'negotiationia', 'kaikki', 'huoliasi']",0.5,0.15789473684210525,0.05555555555555555,0.0,0.5,0.15789473684210525,0.05555555555555555,0.0,0.1467932149103582,20,20
6227,All observations and hints about the missing person’s movements are asked to report to the Ostrobothnia situation centre hotline at 0295440513.,0.5988254095383101,"['havainnot', 'ja', 'vihjeet', 'kadonneen', 'liikkeistä', 'pyydetään', 'soittamaan', 'pohjanmaan', 'tilannekeskuksen', 'vihjenumeroon', '0295440513']","['kaikki', 'havainnot', 'ja', 'vihjeet', 'puuttuvien', 'henkilön', 'liikkeet', 'pyydetään', 'raportoimaan', 'pohjanmaalle', 'tilannekeskuksen', 'vihjelinjalle', '0295440513']",0.5454545454545454,0.2,0.1111111111111111,0.0,0.46153846153846156,0.16666666666666666,0.09090909090909091,0.0,0.3499736165732781,11,13
6228,His sample swab showed a luminometer count of over 4000 units.,-1.43135390333743,"['hänen', 'näytteessään', 'oli', 'fotometrissä', 'yli', '4000', 'yksikön', 'lukema']","['hänen', 'näyte', 'moppinsa', 'osoitti', 'luminomet', 'laskentaa', 'yli', '4000', 'yksikköä']",0.375,0.14285714285714285,0.0,0.0,0.3333333333333333,0.125,0.0,0.0,0.42913838841863056,8,9
6229,"Even in the final 500 metres when the crews from New Zealand and Denmark began to close, Stanning and Glover had too much in reserve.",0.0392993671184345,"['vielä', 'viimeisellä', '500', 'metrilläkin', 'kun', 'uuden', 'seelannin', 'ja', 'tanskan', 'joukkueet', 'alkoivat', 'lähestyä', 'stanningilla', 'ja', 'gloverilla', 'oli', 'liian', 'paljon', 'energiaa', 'varastossa']","['jopa', 'lopulliset', '500', 'metriä', 'kun', 'miehistöt', 'uudesta', 'seelannista', 'ja', 'tanskasta', 'alkoivat', 'sulkeutua', 'stanningilla', 'ja', 'gloverilla', 'oli', 'liian', 'paljon', 'reservissä']",0.5,0.2631578947368421,0.2222222222222222,0.17647058823529413,0.5263157894736842,0.2777777777777778,0.23529411764705882,0.1875,0.2373077753319574,20,19
6230,"The case is Bordini v. Donald J. Trump For President Inc., 16-CS-14300, General Court of Justice, Superior Court Division County of Mecklenburg (Charlotte).",0.145455289675306,"['oikeustapaus', 'on', 'bordini', 'vastaan', 'donald', 'j.', 'trump', 'for', 'president', 'inc', '16-cs-14300', 'general', 'court', 'of', 'justice', 'superior', 'court', 'division', 'country', 'of', 'mecklenburg', 'charlotte']","['tapaus', 'on', 'bordini', 'v.', 'j.', 'trump', 'donald', 'presidentti', 'varten', 'inc', '16-cs-14300', 'general', 'tuomioistuin', 'ylivertainen', 'court', 'mecklenburgin', 'jakautuminen', 'kreivikunta', 'charlotte']",0.45454545454545453,0.19047619047619047,0.05,0.0,0.5263157894736842,0.2222222222222222,0.058823529411764705,0.0,0.17081283801686484,22,19
6231,"Massive because the viaduct is 222 metres long, weighs approximately 6,000 tonnes and had to be pulled up a gradient of about 3%.",0.0723621792857048,"['valtava', 'koska', 'maasilta', 'on', '222', 'metriä', 'pitkä', 'painaa', 'noin', '6000', 'tonnia', 'ja', 'sitä', 'piti', 'vetää', 'noin', '3', 'kaltevuuskulmassa']","['massive', 'koska', 'maasillan', 'on', '222', 'metriä', 'kauan', 'punnitsevat', 'suunnilleen', 'tonnia', 'ja', 'täytyi', 'olla', 'vedetään', 'ylhäällä', 'kaltevuus', 'suunnilleen', '3', 'prosentti']",0.3888888888888889,0.17647058823529413,0.0625,0.0,0.3684210526315789,0.16666666666666666,0.058823529411764705,0.0,0.22026794864075708,18,19
6232,"I may be a bit megalomaniac, but at the same time, we have managed to retain the Flow spirit.",0.645706911798542,"['ehkä', 'olen', 'vähän', 'suuruudenhullu', 'mutta', 'samalla', 'olemme', 'pystyneet', 'säilyttämään', ""flow'n"", 'hengen']","['minä', 'voin', 'olla', 'hiukan', 'suuruudenhullu', 'mutta', 'samaan', 'aikaan', 'me', 'olemme', 'onnistuneet', 'säilyttämään', 'virta', 'alkoholijuoman']",0.36363636363636365,0.1,0.0,0.0,0.2857142857142857,0.07692307692307693,0.0,0.0,0.1706871065405922,11,14
6233,Helsinki will experiment peer juries familiar from the United States,-0.277981310488282,"['helsinki', 'kokeilee', 'yhdysvalloista', 'tuttuja', 'vertaisvalamiehistöjä']","['helsinki', 'kokeilee', 'ikätoveri', 'valamiehistöjä', 'tuttu', 'usa']",0.4,0.25,0.0,0.0,0.3333333333333333,0.2,0.0,0.0,0.3449331204362008,5,6
6234,For example the patios had been built even though there were no proper permits yet.,-0.3474332306602449,"['muun', 'muassa', 'terassit', 'oli', 'rakennettu', 'vaikka', 'asianmukaisia', 'lupia', 'ei', 'vielä', 'ollut']","['esimerkiksi', 'patio', 'olleet', 'rakennettu', 'vaikkakin', 'ei', 'ole', 'mitään', 'asianmukaisia', 'lupia', 'silti']",0.36363636363636365,0.1,0.0,0.0,0.36363636363636365,0.1,0.0,0.0,0.14897179880833628,11,11
6235,That would be the same as Hoy's.,0.0723621792857048,"['se', 'olisi', 'sama', 'kuin', 'hoylla']","['tuo', 'olisi', 'sama', 'kuin', 'hoyin']",0.6,0.5,0.3333333333333333,0.0,0.6,0.5,0.3333333333333333,0.0,0.27159051536247736,5,5
6236,"Shell, for its part, has trimmed thousands of people from its payroll and announced plans to leave oil and gas operations in up to 10 countries as it streamlines its operations in the wake of its mega-merger with British energy company BG Group.",-0.475836148636302,"['shell', 'puolestaan', 'on', 'supistanut', 'tuhansia', 'ihmisiä', 'palkkalistoiltaan', 'ja', 'ilmoittanut', 'suunnitelmistaan', 'jättää', 'öljy-', 'ja', 'kaasutoiminnot', 'jopa', '10', 'maassa', 'kun', 'yhtiö', 'keventää', 'toimintojaan', 'seurauksena', 'sen', 'jättifuusiosta', 'brittiläisen', 'energiayhtiö', 'bg', 'groupin', 'kanssa']","['kranaatti', 'sen', 'osallensa', 'on', 'trimmannut', 'tuhansia', 'palkkalista', 'ihmisiä', 'sen', 'ja', 'ilmoittivat', 'suunnitelmista', 'jättämään', 'öljyn', 'ja', 'kaasuoperaatioita', 'enintään', '10', 'maata', 'kuten', 'se', 'virtaviivaistaa', 'sen', 'operaatioita', 'mega', 'mergerinsa', 'valvojaisessa', 'sen', 'kanssa', 'brittiläisen', 'bg', 'ryhmän', 'energiayhtiön']",0.3448275862068966,0.0,0.0,0.0,0.30303030303030304,0.0,0.0,0.0,0.27095806777800246,29,33
6237,"Ms. Ziegelman amplified: ""It was surreal.""",0.547467396818111,"['ziegelman', 'täsmensi', 'se', 'oli', 'epätodellista']","['rouva', 'ziegelman', 'vahvisti', 'se', 'oli', 'surrealistinen']",0.6,0.25,0.0,0.0,0.5,0.2,0.0,0.0,0.22894401194088773,5,6
6238,All of the unit work in plain-clothes.,0.108908734480505,"['kaikki', 'työskentelevät', 'siviiliasussa']","['kaikki', 'yksiköstä', 'toimivat', 'plain', 'clothes']",0.3333333333333333,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.5730798756099726,3,5
6239,"In bit over a week, Bolt will be 30.",-1.02403447655831,"['bolt', 'täyttää', 'runsaan', 'viikon', 'kuluttua', '30']","['bittinä', 'viikon', 'aikana', 'pultti', 'on', '30']",0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.34313690316169265,6,6
6240,"Silver medal swimmer Russia's Yulia Efimova boasts more than just the same sunkissed skin and blonde hair as actress Annalynne McCord, while Team USA's Nathan Adrian has been said by fans to resemble an 'athletic version of Joseph Gorgon Levitt.'",-0.5474569840079271,"['venäjän', 'hopeamitalistiuimari', 'yulia', 'efimovalla', 'on', 'muutakin', 'samaa', 'näyttelijä', 'annalynne', 'mccordin', 'kanssa', 'kuin', 'ruskettunut', 'iho', 'ja', 'vaalea', 'tukka', 'kun', 'taas', 'yhdysvaltain', 'joukkueen', 'nathan', 'adrian', 'muistuttaa', 'fanien', 'mukaan', 'joseph', 'gordon', 'levittin', 'urheilullista', 'versiota']","['hopea', 'mitalin', 'uimarin', 'venäjän', 'yulia', 'efimova', 'kerskuu', 'enemmän', 'kuin', 'juuri', 'sama', 'sunkissed', 'iho', 'ja', 'vaalean', 'hius', 'näyttelijättärenä', 'annalynne', 'mccord', 'samalla', 'kun', 'joukkueen', 'usa:+n', 'nathan', 'adrian', 'on', 'ihailijat', 'sanoneet', 'muistuttaa', 'athletic', 'josephin', 'versiota', 'gorgon', 'levittin']",0.45161290322580644,0.06666666666666667,0.0,0.0,0.4117647058823529,0.06060606060606061,0.0,0.0,0.3206298786744174,31,34
6241,He's denied that emphatically.,-1.06203763852665,"['hän', 'on', 'kieltänyt', 'tämän', 'painokkaasti']","['hän', 'evätään', 'että', 'korostetusti']",0.2,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5648000770269632,5,4
6242,Canadian broadcaster CBC has been forced to apologize after one of its commentators said a 14-year-old female Chinese swimmer 'went out like stink' and 'died like a pig' during a race.,0.6693290469311179,"['kanadalaisen', 'televisioyhtiö', 'cbc', 'n', 'on', 'pitänyt', 'pyytää', 'anteeksi', 'sen', 'jälkeen', 'kun', 'eräs', 'sen', 'selostajista', 'sanoi', 'kisan', 'aikana', '14-vuotiaan', 'kiinalaisen', 'naisuimarin', 'hävinneen', 'kuin', 'pahan', 'hajun', 'ja', 'kuolleen', 'kuin', 'sian']","['kanadalainen', 'lähetin', 'cbc', 'ollut', 'pakotettu', 'pyytämään', 'anteeksi', 'sen', 'jälkeen', 'kun', 'yksi', 'sen', 'kommentoijista', 'sanoi', '14', 'vuotta', 'vanha', 'naaraskiinalainen', 'uimari', 'meni', 'ulos', 'kuten', 'löyhkä', 'ja', 'kuoli', 'kuten', 'sika', 'rodun', 'aikana']",0.32142857142857145,0.1111111111111111,0.07692307692307693,0.04,0.3103448275862069,0.10714285714285714,0.07407407407407407,0.038461538461538464,0.25268229444145857,28,29
6243,"He was considered a tactical genius, a man who could see around corners.",-0.439289593441502,"['häntä', 'pidettiin', 'taktisena', 'nerona', 'miehenä', 'joka', 'näki', 'kulmien', 'ympäri']","['häntä', 'harkittiin', 'taktista', 'nerokkuutta', 'ihmistä', 'joka', 'voisimme', 'on', 'nähtävissä', 'nurkien', 'ympärillä']",0.2222222222222222,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.35925771519844757,9,11
6244,"Tokola attempted to have a jerk result of 175 kilos with his last try, and also with his second attempt.",0.108908734480505,"['tokola', 'yritti', 'saada', 'työntönsä', 'viimeisellään', '175', 'kiloa', 'kuten', 'myös', 'toisellaan']","['tokola', 'yritti', 'olla', 'nykäisyn', 'tulos', '175', 'kilon', 'kanssa', 'hänen', 'edellisen', 'kokeilunnsa', 'ja', 'myös', 'kanssa', 'hänen', 'toisen', 'yrityksennsä']",0.4,0.1111111111111111,0.0,0.0,0.23529411764705882,0.0625,0.0,0.0,0.38450919462048283,10,17
6245,"“We were close to losing that price advantage we got from EU membership”, Lehtinen says.",0.620560507207711,"['olimme', 'lähellä', 'menettää', 'sen', 'hintaedun', 'mikä', 'eu', 'jäsenyyden', 'myötä', 'tuli', 'lehtinen', 'sanoo']","['me', 'lähellä', 'menetimme', 'tuo', 'hintaetu', 'me', 'tulimme', 'eu', 'jäsenyydestä', 'lehtinen', 'sanoo']",0.3333333333333333,0.09090909090909091,0.0,0.0,0.36363636363636365,0.1,0.0,0.0,0.20950841273009618,12,11
6246,"Cardiogram, an app for the Apple Watch that tracks 35,000 users, told the Washington Post recently that within two days of the game launching, the number of people it tracked who did 30 minutes of exercise each day jumped from 45 per cent to 53 per cent.",0.8581131159739129,"['apple', 'watch', '-sovellus', 'cardiogram', 'joka', 'seuraa', '35', '000', 'käyttäjää', 'kertoi', 'äskettäin', 'washington', 'postille', 'että', 'kahden', 'päivän', 'sisällä', 'pelin', 'julkaisusta', '30', 'minuuttia', 'päivässä', 'liikkuvien', 'ihmisten', 'määrä', 'hyppäsi', '45', 'prosentista', '53', 'prosenttiin', 'cardiogramin', 'seuraamissa', 'käyttäjissä']","['cardiogram', 'sovellus', 'apple', 'watch', 'varten', 'joka', 'jäljittää', 'käyttäjää', 'kertoi', 'washington', 'post', 'vastikään', 'että', 'kahden', 'päivässä', 'sisällä', 'pelin', 'liikkeelle', 'panemisen', 'ihmismäärä', 'se', 'jäljitti', 'että', 'kuka', 'teki', '30', 'päivittäin', 'harjoituksen', 'minuuttia', 'hypähdetty', '45', 'prosentista', '53', 'prosenttia']",0.5151515151515151,0.1875,0.03225806451612903,0.0,0.5,0.18181818181818182,0.03125,0.0,0.15890804051304322,33,34
6247,Researchers shared the results of their new Venus climate model in the journal Geophysical Research Letters.,0.323055709839565,"['tutkijat', 'jakoivat', 'tulokset', 'uudesta', 'venuksen', 'ilmastomallistaan', 'geophysical', 'research', 'letters', '-julkaisussa']","['tutkijat', 'jakoivat', 'heidän', 'tulokset', 'uusi', 'venus', 'ilmaston', 'mallin', 'aikakausjulkaisun', 'geofyysiset', 'research', 'kirjeiden']",0.4,0.1111111111111111,0.0,0.0,0.3333333333333333,0.09090909090909091,0.0,0.0,0.2237219983475491,10,12
6248,Posti offers grass cutting until the end of August.,-1.5468203104548202,"['ruohonleikkuu', 'on', 'postin', 'tarjonnassa', 'aina', 'elokuun', 'loppuun', 'asti']","['posti', 'tarjoaa', 'ruohon', 'lehtileikettä', 'august', 'loppuon']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43629204378066094,8,6
6249,This is a move that has mystified Moscow.,-1.06203763852665,"['tämä', 'on', 'liike', 'joka', 'on', 'hämmentänyt', 'moskovaa']","['tämä', 'on', 'liikettä', 'joka', 'on', 'mystify', 'moskova']",0.5714285714285714,0.3333333333333333,0.0,0.0,0.5714285714285714,0.3333333333333333,0.0,0.0,0.35604867442050675,7,7
6250,"Standing in the middle of the shop floor, she took a pair of knickers from the display, stripped off her own tights and pants and put them on.",-0.7503916351442499,"['nainen', 'seisoi', 'keskellä', 'kaupan', 'lattiaa', 'otti', 'parin', 'esillä', 'olleita', 'alushousuja', 'riisui', 'omat', 'sukkahousunsa', 'ja', 'alusvaatteensa', 'ja', 'laittoi', 'sovitettavat', 'jalkaansa']","['seisoa', 'kaupan', 'lattian', 'puolivädissä', 'hän', 'otti', 'knickerin', 'parin', 'näytöksestä', 'tyhjenti', 'pois', 'oma', 'sukkahousunsa', 'ja', 'farkutnsa', 'ja', 'pani', 'ne', 'päällä']",0.3157894736842105,0.05555555555555555,0.0,0.0,0.3157894736842105,0.05555555555555555,0.0,0.0,0.25594558815610335,19,19
6251,The crash didn’t affect much regarding the top.,-0.300236296925231,"['kärjen', 'suhteen', 'kolari', 'ei', 'juurikaan', 'vaikuttanut']","['kolari', 'ei', 'koskettanut', 'paljon', 'suhteessa', 'huippua']",0.3333333333333333,0.2,0.0,0.0,0.3333333333333333,0.2,0.0,0.0,0.3003647817501616,6,6
6252,Strikes against oilfield services company Wood Group have been staged sporadically on platforms in the North Sea operated by Royal Dutch Shell.,-1.23613317772405,"['lakkoja', 'öljykentän', 'palveluyritys', 'wood', 'groupia', 'vastaan', 'on', 'järjestetty', 'satunnaisesti', 'royal', 'dutch', 'shellin', 'johtamilla', 'pohjanmeren', 'porauslautoilla']","['lakoilla', 'öljykenttää', 'palveluyritys', 'vastaan', 'wood', 'ryhmä', 'ovat', 'panna', 'näyttämölle', 'sporadically', 'foorumeilla', 'pohjanmerellä', 'operoineet', 'kuninkaallinen', 'dutch', 'kranaatti']",0.26666666666666666,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.34223121304582993,15,16
6253,"He says that if this growth will not stop, the Government’s goal of increasing the employment rate to 72 per cent will be lost.",0.630885318205847,"['hän', 'sanoo', 'että', 'ellei', 'kasvu', 'pysähdy', 'hallituksen', 'tavoite', 'työllisyysasteen', 'nostosta', '72', 'prosenttiin', 'karkaa']","['hän', 'sanoo', 'että', 'jos', 'tämä', 'kasvu', 'ei', 'lakkaa', 'hallituksen', 'maali', 'lisäämästä', 'työllisyysastetta', '72', 'prosenttia', 'menetetään']",0.46153846153846156,0.16666666666666666,0.09090909090909091,0.0,0.4,0.14285714285714285,0.07692307692307693,0.0,0.23523954199905842,13,15
6254,Corporate tax would decrease from 35 per cent to 15 per cent.,0.0723621792857048,"['yritysvero', 'laskisi', '35', 'prosentista', '15', 'prosenttiin']","['yhtiövero', 'vähentyisi', '35', 'prosentti', '15', 'prosenttia']",0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6537326325054168,6,6
6255,It is fascinating to see how the world turns.,-0.151285861209599,"['on', 'kiehtovaa', 'nähdä', 'kuinka', 'maailma', 'muuttuu']","['on', 'kiehtova', 'on', 'nähtävissä', 'kuinka', 'maailma', 'kääntyy']",0.5,0.2,0.0,0.0,0.42857142857142855,0.16666666666666666,0.0,0.0,0.17406543757830897,6,7
6256,Under-age drunken driver ran away from the police after a chase,0.182001844870106,"['alaikäinen', 'rattijuoppo', 'juoksi', 'takaa', 'ajon', 'päätteeksi', 'poliisia', 'karkuun']","['under', 'age', 'humalainen', 'ajaja', 'juoksi', 'pois', 'poliisiin', 'takaa', 'ajon', 'jälkeen']",0.375,0.14285714285714285,0.0,0.0,0.3,0.1111111111111111,0.0,0.0,0.33537473077016483,8,10
6257,He says adhering to the pact is important credibility-wise.,-0.366196483051901,"['hän', 'sanoo', 'että', 'sopimuksesta', 'kiinni', 'pitäminen', 'on', 'uskottavuuden', 'kannalta', 'tärkeää']","['hän', 'sanoo', 'sopimuksen', 'noudattaen', 'on', 'tärkeää', 'credibility', 'wise']",0.4,0.1111111111111111,0.0,0.0,0.5,0.14285714285714285,0.0,0.0,0.43074183666114824,10,8
6258,Criticism on Twitter came thick and fast against Byron MacDonald with many calling him out,-0.402743038246701,"['arvostelu', 'byron', 'macdonaldia', 'vastaan', 'twitterissä', 'oli', 'sankkaa', 'ja', 'nopeaa', 'monien', 'haastaessa', 'hänet']","['arvostelu', 'twitteilla', 'tuli', 'paksu', 'ja', 'nopea', 'byron', 'macdonaldiin', 'vastaan', 'jolla', 'on', 'moniin', 'kutsua', 'hänet', 'pois']",0.4166666666666667,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.16743394648465398,12,15
6259,"""Shame on you,"" another post stated, pointing out that the hotel, located in the noble Kurfurstendamm street stands near a synagogue.",-0.1262552072739869,"['hävetkää', 'sanottiin', 'toisessa', 'julkaisussa', 'jossa', 'huomautettiin', 'että', 'upealla', 'kurfurstendamm', 'kadulla', 'sijaitseva', 'hotelli', 'seisoo', 'synagogan', 'lähellä']","['shame_on', 'sinut', 'toinen', 'posti', 'totesi', 'huomauttaen', 'että', 'hotelli', 'sijoitettu', 'jalo', 'kurfurstendamm', 'kadussa', 'seisoo', 'synagogan', 'lähellä']",0.4,0.14285714285714285,0.07692307692307693,0.0,0.4,0.14285714285714285,0.07692307692307693,0.0,0.20980342520876605,15,15
6260,"WCCB, a local news affiliate in Charlotte, reported Phillip recently left the campaign.",1.1995751316413898,"['wccb', 'paikallinen', 'uutistytäryhtiö', 'charlotessa', 'raportoi', 'phillipin', 'lähteneen', 'äskettäin', 'kampanjasta']","['wccb', 'paikallinen', 'uutistytärjärjestö', 'charlotte', 'raportoi', 'phillip', 'vastikään', 'jätti', 'kampanjan']",0.3333333333333333,0.125,0.0,0.0,0.3333333333333333,0.125,0.0,0.0,0.20458539602309267,9,9
6261,Within a few years it appeared that the humidity problems of the house were much more serious than previously thought.,-0.1744952094501889,"['muutaman', 'vuoden', 'sisällä', 'ilmeni', 'että', 'asunnon', 'kosteusongelmat', 'olivat', 'paljon', 'luultua', 'vakavampia']","['muutamien', 'vuosien', 'sisällä', 'se', 'ilmestyi', 'että', 'talon', 'kosteus', 'ongelmat', 'olivat', 'vakavammat', 'kuin', 'aikaisemmin', 'ajatus']",0.2727272727272727,0.0,0.0,0.0,0.21428571428571427,0.0,0.0,0.0,0.24722759160904417,11,14
6262,"Attendees can tour the Central Hall, Period Rooms, Cactus Lounge and Tea Room.",0.108908734480505,"['osallistujat', 'pääsevät', 'kierrokselle', 'keskusaulaan', 'tyylikausihuoneisiin', 'kaktus', 'oleskeluhuoneisiin', 'ja', 'teehuoneeseen']","['osanottajat', 'voivat', 'matkustaa', 'central', 'halli', 'ajanjakso', 'huoneet', 'cactus', 'halli', 'ja', 'tee', 'huone']",0.1111111111111111,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.3230206602302508,9,12
6263,"The media representatives have been calling me all the time, and the attention attracted by this thing is amazing, Haltia marvelled.",-0.987487921363508,"['median', 'edustajatkin', 'ovat', 'soitelleet', 'koko', 'ajan', 'ja', 'tämän', 'asian', 'herättämä', 'huomio', 'on', 'uskomaton', 'haltia', 'ihmettelee']","['mediaedustajat', 'ovat', 'olleet', 'kutsua', 'minulle', 'kaikksikin', 'aikaa', 'ja', 'huomioksi', 'houkuttelee', 'täksi', 'asiaksi', 'on', 'hämmästyttävää', 'haltieksi', 'ihmettelivät']",0.2,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.4753364998927931,15,16
6264,So it is great to see that technology and being active outdoors are not mutually exclusive.,-0.439289593441502,"['on', 'siis', 'mahtavaa', 'nähdä', 'että', 'teknologia', 'ja', 'ulkoilma', 'aktiivisuus', 'eivät', 'sulje', 'toisiaan', 'pois']","['niin', 'on', 'suuri', 'on', 'nähtävissä', 'että', 'teknologia', 'ja', 'ollen', 'aktiivinen', 'ulkona', 'ei', 'ole', 'ei', 'molemminpuolisen', 'yksinomaiset']",0.3076923076923077,0.16666666666666666,0.09090909090909091,0.0,0.25,0.13333333333333333,0.07142857142857142,0.0,0.29573396211228514,13,16
6265,"Then a change followed, after which food has become cheaper year by year.",0.614322961544994,"['sitten', 'seurasi', 'käänne', 'jonka', 'jälkeen', 'ruoka', 'on', 'tullut', 'halvemmaksi', 'vuosi', 'vuodelta']","['sitten', 'muutos', 'noudatti', 'joka', 'jälkeen', 'ravinto', 'on', 'tullut', 'halvemmaksi', 'vuosi', 'vuoden', 'kanssa']",0.5454545454545454,0.3,0.2222222222222222,0.125,0.5,0.2727272727272727,0.2,0.1111111111111111,0.19529468372455763,11,12
6266,It has been some journey for GB.,-0.470505678922957,"['ison', 'britannian', 'matka', 'on', 'ollut', 'melkoinen']","['se', 'on', 'ollut', 'jokin', 'matka', 'varten', 'gb']",0.5,0.2,0.0,0.0,0.42857142857142855,0.16666666666666666,0.0,0.0,0.0478988623451503,6,7
6267,"The ""trophy"" aspect of the revival is something that Jonny, 42, who works in Sounds of the Universe (data count: three midde-aged men) has noticed.",-1.27986036292191,"['tämä', 'herätyksen', 'palkinto”-näkökulma', 'on', 'jotain', 'jonka', 'myös', 'sounds', 'of', 'the', 'universessa', 'laskuri', 'kolme', 'keski', 'ikäistä', 'miestä', 'työskentelevä', 'jonny', '42', 'on', 'huomannut']","['palkinto', 'henkiin', 'herättämisen', 'aspekti', 'olemme', 'jotakin', 'että', 'jonny', '42', 'joka', 'toimimme', 'maailmankaikkeuden', 'äänissä', 'n', 'tietolaskenta', 'kolme', 'midde', 'aged', 'ihminen', 'olemme', 'havainneet']",0.14285714285714285,0.05,0.0,0.0,0.14285714285714285,0.05,0.0,0.0,0.3574026698076726,21,21
6268,The incident happened in Costa Nova near Aveiro yesterday afternoon.,-0.146917151883098,"['välikohtaus', 'tapahtui', 'aveiron', 'lähellä', 'sijaitsevassa', 'costa', 'novassa', 'eilen', 'iltapäivällä']","['välikohtaus', 'tapahtui', 'costa', 'novassa', 'aveiro', 'eilinen', 'lähellä', 'iltapäivässä']",0.5555555555555556,0.25,0.0,0.0,0.625,0.2857142857142857,0.0,0.0,0.19008284980680157,9,8
6269,"Tourists sun worshipping in Aveiro, Portugal, had the shock of their lives",-1.11140435255184,"['auringonpalvojaturistit', 'portugalin', 'aveirossa', 'kokivat', 'elämänsä', 'järkytyksen']","['matkailuaurinko', 'palvonta', 'aveiro', 'portugali', 'oli', 'elämien', 'järkytys', 'niiden']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46184019454352065,6,8
6270,"Here is what she does know: The Americans are 4-0 in the Olympic tournament and are tied for first place in their group with Britain, which remained unbeaten after defeating Japan, 2-0, on Thursday.",-1.25030819289576,"['mutta', 'tämän', 'hän', 'tietää', 'amerikkalaiset', 'ovat', '4', '0-tilanteessa', 'olympialaisturnauksessa', 'ja', 'he', 'jakavat', 'ryhmänsä', 'ensimmäisen', 'sijan', 'britannian', 'kanssa', 'joka', 'oli', 'yhä', 'lyömätön', 'voitettuaan', 'torstaina', 'japanin', '2', '0']","['tässä', 'on', 'mikä', 'hän', 'tietää', 'amerikkalaiset', 'ovat', '4', '0', 'olympialaisessa', 'turnauksessa', 'ja', 'sidotaan', 'ensimmäiseksi', 'ryhmassään', 'paikaksi', 'niiden', 'britannia', 'kanssa', 'joka', 'pysyi', 'oltu', 'lyömätön', 'jälkeen', 'voittamisen', 'japanin', '2', '0', 'torstaina']",0.5,0.28,0.16666666666666666,0.08695652173913043,0.4482758620689655,0.25,0.14814814814814814,0.07692307692307693,0.2547049888421696,26,29
6271,"But unlike most of his peers, Edmund has microcephaly, the result of a genetic disorder his mom Elizabeth Picciuto didn't know about while pregnant.",-0.729418791606041,"['mutta', 'toisin', 'kuin', 'suurella', 'osalla', 'ikätovereistaan', 'edmund', 'on', 'pienipäinen', 'tämä', 'on', 'seurausta', 'geneettisestä', 'häiriöstä', 'josta', 'hänen', 'äitinsä', 'elizabeth', 'picciuto', 'ei', 'tiennyt', 'ollessaan', 'raskaana']","['mutta', 'toisin', 'kuin', 'moni', 'hänen', 'ikätovereista', 'edmundilla', 'on', 'microcephaly', 'geenihäiriön', 'tulos', 'hänen', 'äiti', 'elizabeth', 'picciutonsa', 'ei', 'tiennyt', 'samalla', 'kun', 'raskaana', 'oleva']",0.391304347826087,0.13636363636363635,0.047619047619047616,0.0,0.42857142857142855,0.15,0.05263157894736842,0.0,0.24300279716435813,23,21
6272,Rowing in itself is a journey but that makes it a bit bigger.,-0.2931033726623,"['soutaminen', 'itsessään', 'on', 'matka', 'mutta', 'se', 'tekee', 'siitä', 'hieman', 'isomman']","['soutaminen', 'itse', 'on', 'matkaa', 'mutta', 'tuo', 'tekee', 'sen', 'hiukan', 'suuremmaksi']",0.4,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.1483089401567459,10,10
