,source,z-score,pt,ref,1gram-precision,2gram-precision,3gram-precision,4gram-precision,1gram-recall,2gram-recall,3gram-recall,4gram-recall,wmdist,pt_len,ref_len
7482,Africa has 53 seats in the United Nations and is therefore an important ticket bunker of the United Nation. How can Japan give up Africa if it wanted to join the United Nations Security Council?,0.534124913662968,"['在', '个', '是', '的', '重要', '要', '又', '怎么', '会']","['在', '有', '个', '因此', '是', '重要', '的', '如果', '加入', '怎么', '能']",0.6666666666666666,0.0,0.0,0.0,0.5454545454545454,0.0,0.0,0.0,0.5166813357425959,9,11
7483,"The Clintons, who now live in Chappaqua, New York, paid an average effective federal tax rate of about 32 percent from 2007 to 2014 and an effective combined tax rate of approximately 40.5 percent.",1.1335275397842,"['目前', '在', '的', '在', '至', '所', '的', '达到']","['现在', '在', '的', '从', '到', '有效', '为', '左右', '有效', '的', '为']",0.375,0.14285714285714285,0.0,0.0,0.2727272727272727,0.1,0.0,0.0,0.8737836439277586,8,11
7484,"The first-place finisher will avoid the powerful Dutch, the leaders of the other bracket, for a bit longer when the quarter finals begin.",-1.89108548423699,"['取得', '的', '将', '避免', '遇到', '的', '从而', '能够', '得', '更', '以', '另', '一', '的']","['将', '的', '其他', '的', '在', '开始', '更']",0.2857142857142857,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.7865311615881873,14,7
7485,The incident is the first time for the police to kill terror suspects before the incident after Canadian Prime Minister Justin Trudeau came to power last year.,-0.7568961272135251,"['此次', '是', '后', '在']","['这', '一', '是', '在', '后', '在']",0.75,0.3333333333333333,0.0,0.0,0.5,0.2,0.0,0.0,0.49618185580452395,4,6
7486,His 21-year-old son suffered from paralysis due to accidental fall 13 days after his birth. He has toiled day in day out to repay his son's medical expenses loan.,0.395801230711915,"['他', '的', '在', '因', '他', '一直', '的']","['他', '的', '在', '后', '因', '而', '他', '每天', '都', '在', '还', '的']",0.8571428571428571,0.3333333333333333,0.2,0.0,0.5,0.18181818181818182,0.1,0.0,0.5758612442838091,7,12
7487,"The paper wrote that in the 1960s, in order to prevent the Soviet Union from suddenly launching nuclear war, the US Air Force has always had some fighters with nuclear warheads flying in the sky.",0.718556490931038,"['为', '防止', '突然', '有', '的', '上']","['为了', '防止', '突然', '一直', '有', '一些', '在']",0.5,0.2,0.0,0.0,0.42857142857142855,0.16666666666666666,0.0,0.0,0.7335468573920059,6,7
7488,"United States' Simone Biles performs on the balance beam during the artistic gymnastics women's individual all-around final at the 2016 Summer Olympics in Rio de Janeiro, Brazil, Thursday.",0.8107722795650729,"['来自', '的', '在', '的', '的', '个人', '上', '进行', '了']","['在', '举行', '的', '个人', '的', '在', '上']",0.5555555555555556,0.25,0.0,0.0,0.7142857142857143,0.3333333333333333,0.0,0.0,0.4933106698501411,9,7
7489,"Shell, for its part, has trimmed thousands of people from its payroll and announced plans to leave oil and gas operations in up to 10 countries as it streamlines its operations in the wake of its mega-merger with British energy company BG Group.",-0.1940332396478689,"['已', '了', '并且', '宣布', '个', '的', '因为', '在', '与', '后', '需要', '其']","['则', '从', '其', '上', '了', '人', '并', '宣布', '在', '与', '的', '后', '在', '个', '进行', '和']",0.6666666666666666,0.09090909090909091,0.0,0.0,0.5,0.06666666666666667,0.0,0.0,0.5905662289101936,12,16
7490,Yunnan element will be fully integrated into the opening and closing ceremonies. Dehong characteristics will show the regional culture and folk customs features of De Hong Zhou Mang City.,0.67244859661402,"['将', '全面', '的', '和', '特点']","['将', '全面', '和', '将', '的', '和']",0.8,0.5,0.0,0.0,0.6666666666666666,0.4,0.0,0.0,0.34176827262998516,5,6
7491,Two other similar cases in the past five years suggest that drivers will not be held responsible.,0.6334396023486539,"['根据', '过去', '五', '另', '起', '的', '结果', '将', '不']","['过去', '5', '的', '另外', '起', '表明', '不', '会', '被']",0.4444444444444444,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.5996652560142923,9,9
7492,"""I often deal with Chinese tourists and I am very happen to see them travel to Russia.""",-0.1574935010922959,"['我', '常常', '与', '看到', '他们', '非常', '高兴']","['我', '经常', '和', '我', '非常', '碰巧', '看到', '他们', '去']",0.5714285714285714,0.16666666666666666,0.0,0.0,0.4444444444444444,0.125,0.0,0.0,0.5287745243428511,7,9
7493,"Whether it is because of the increase in age or limited playing time, some players will have regressive performance each season.",0.505718490926476,"['因为', '的', '还是', '被', '限制', '每个', '都', '有', '一些', '的', '会', '出现']","['因为', '的', '还是', '有的', '每', '有', '的']",0.4166666666666667,0.18181818181818182,0.1,0.0,0.7142857142857143,0.3333333333333333,0.2,0.0,0.6781135946924778,12,7
7494,Make it a requirement that only English is to be used in polling stations (except in Wales).,0.8113899566923392,"['规定', '在', '只', '可', '使用', '除外']","['要求', '只有', '才能', '在', '使用']",0.3333333333333333,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.7594718036852621,6,5
7495,But Amy has a little secret in her heart: she cannot concentrate long on what she wants to do and works on.,0.112961232345233,"['但', '心里', '有', '一个', '的', '她', '不', '能', '将', '集中', '在', '她', '要', '的', '任务', '上']","['但', '心里', '有', '个', '小', '她', '不', '能', '把', '集中', '在', '自己', '的', '上', '而且', '要']",0.6875,0.3333333333333333,0.14285714285714285,0.0,0.6875,0.3333333333333333,0.14285714285714285,0.0,0.363070453535378,16,16
7496,"It's now time to look at the needs of community legal centres and their client communities, and for the Palaszczuk government to invest in this important work.",0.0717635279474303,"['现在', '必须', '及其', '对应', '的', '也', '必须', '到', '重要', '的']","['现在', '是', '时候', '来', '看看', '和', '他们', '的', '的', '需要', '以及', '对', '重要', '的']",0.4,0.1111111111111111,0.0,0.0,0.2857142857142857,0.07692307692307693,0.0,0.0,0.7520245019789562,10,14
7497,Louis Galicia said he could not think of anyone who would want to hurt his younger brother.,0.743316097869442,"['表示', '他', '不', '出', '有', '谁', '会', '他', '的']","['他', '不', '能', '任何', '人', '都', '他', '的']",0.4444444444444444,0.25,0.0,0.0,0.5,0.2857142857142857,0.0,0.0,0.6490269670391652,9,8
7498,Senate Majority Leader Mitch McConnell says the next president will choose the person to replace late Supreme Court Justice Antonin Scalia.,-0.195876416991968,"['多数', '表示', '将', '来', '最高']","['多数', '下', '一', '任', '将', '该', '人', '最高']",0.6,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.7855058002822877,5,8
7499,The policy measures that are inconsistent with the idea of this implementation will receive a centralized cleanup. They should be corrected and abolished if necessary.,0.170247726918252,"['对', '与', '本', '不', '一致', '的', '将', '进行', '一', '集中', '该', '的', '认真', '该', '的', '坚决']","['与', '这', '一', '的', '将', '得到', '集中', '必要', '和']",0.3125,0.06666666666666667,0.0,0.0,0.5555555555555556,0.125,0.0,0.0,0.7924123820284441,16,9
7500,I'm very emotional because my family are here as well,1.31771900398901,"['我', '很', '因为', '我', '的', '也', '在']","['我', '很', '因为', '我', '的', '也', '在', '这里']",1.0,1.0,1.0,1.0,0.875,0.8571428571428571,0.8333333333333334,0.8,0.14631848797725855,7,8
7501,"According to foreign media reports, Zhang Huizhen, the 27-year-old Korean archery female player won the gold medal in the women's archery individual tournament. This is the second scoring of Olympic gold medal following the team competition. This made she become a double winner.",0.792658771565627,"['据', '的', '在', '获得', '后', '再', '成为']","['据', '的', '在', '获得', '后', '第二', '获得', '这', '让', '她', '成为']",0.8571428571428571,0.6666666666666666,0.6,0.5,0.5454545454545454,0.4,0.3333333333333333,0.25,0.5091406320232863,7,11
7502,"In June, 2003, she participated in the women's 10-m air rifle of World Cup Croatia station and broke the world record with 504.9 rings.",0.9391084291297148,"['并', '以']","['她', '了', '并', '以']",1.0,1.0,0.0,0.0,0.5,0.3333333333333333,0.0,0.0,0.6569730475638806,2,4
7503,"Zhang Huizhen is considered as a late bloomer. She regrets about not winning the last session of the London Olympic Games tickets before, but now she proudly stands on the top of the Rio Olympic podium.",0.316697384482341,"['被', '认为', '是', '一', '的', '她', '曾', '的', '如今', '却', '地', '了', '的', '最高', '上']","['被', '认为', '是', '一个', '她', '没有', '的', '最后', '一', '但', '现在', '她', '却', '地', '了', '上']",0.6666666666666666,0.2857142857142857,0.15384615384615385,0.0,0.625,0.26666666666666666,0.14285714285714285,0.0,0.46606415352504704,15,16
7504,"We must bring more affordable and accessible gymnastics training to the communities of countless young girls who are inspired by Simone, Gabby and Laurie.",0.249359947523742,"['我们', '必须', '将', '更', '更', '的', '和', '的']","['我们', '必须', '为', '的', '更', '多', '的', '和', '的', '他们', '的', '来自', '和']",0.75,0.42857142857142855,0.16666666666666666,0.0,0.46153846153846156,0.25,0.09090909090909091,0.0,0.4838675250849453,8,13
7505,Ms Davidson added: 'I gather the staff apparently tried to remove the garments from sale after she had left - which is just as well.',-0.4155509033381,"['待', '她', '后', '显然', '要', '对', '这些', '处理', '如此']","['我', '的', '显然', '是', '在', '她', '后', '把', '从', '除去', '这', '也', '是', '一样', '的']",0.3333333333333333,0.125,0.0,0.0,0.2,0.07142857142857142,0.0,0.0,0.9638306419093822,9,15
7506,So is Bam.,0.316697384482341,"['也', '是']","['是', '这样']",0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.6394367298111916,2,2
7507,"After the launching of this service, during daily life, when the citizens found their cars were hampered by unfamiliar vehicles, the driver of which is not at the scene, they may solve the problems via ""WeChat"" function.",0.741610438089547,"['后', '在', '不', '在', '的', '下', '自己', '就', '可', '通过', '使用', '问题']","['后', '在', '当', '自己', '的', '到', '的', '不', '在', '他们', '可以', '通过', '问题']",0.6666666666666666,0.18181818181818182,0.0,0.0,0.6153846153846154,0.16666666666666666,0.0,0.0,0.44480029532564336,12,13
7508,"Our nation has a proud heritage as the mother of parliaments, yet the worrying and covert spread of electoral fraud and state of denial by some bodies threatens that good reputation.",0.6493946494555121,"['有着', '之', '的', '然而', '某些', '的', '行为', '及', '的', '着', '人', '也', '了', '这', '一', '良好']","['我们', '作为', '的', '有着', '的', '然而', '的', '人', '和', '的', '和', '一些', '的', '到', '了', '良好', '的']",0.5,0.06666666666666667,0.0,0.0,0.47058823529411764,0.0625,0.0,0.0,0.6411947864817976,16,17
7509,"Therefore, the problem of high pollution, heavy energy consumption and land occupation has not been fundamentally addressed in the transformation of production and life styles.",0.603286755138494,"['因此', '大', '多', '的', '问题', '还', '没有', '从', '转变', '上', '得到']","['因此', '等', '问题', '在', '和', '的', '转变', '并', '没有', '得到', '根本', '的']",0.5454545454545454,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.6109825423230437,11,12
7510,"The village is located in the remote area, about 24 km from the urban area. There are more than 200 households in the village. This has caused many inconveniences for many middle-aged patients due to economic, transportation and physical limitations.",0.848785824490215,"['距', '因', '和', '等', '方面', '的', '给', '很多']","['有', '由于', '等', '方面', '的', '限制', '给', '不少', '了']",0.5,0.2857142857142857,0.16666666666666666,0.0,0.4444444444444444,0.25,0.14285714285714285,0.0,0.6707336088956017,8,9
7511,"As of August 8, Huayuan County had raised more than 21 million yuan of various relief funds this first half year for 13,140 poverty-stricken students.",0.9858180166299108,"['截至', '已', '为', '今年', '各种']","['截至', '为', '了', '今年']",0.6,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.5125108114890695,5,4
7512,"Therefore, the detection or manned landing on the Mars for research can help propose a pre-arranged planning to prevent the earth from becoming the second Mars which is difficult for human beings to inhabit.",0.580232807979985,"['因此', '或', '进行', '可以', '为', '防止', '变成', '的', '第二', '个']","['因此', '或', '进行', '可以', '帮助', '的', '以', '防止', '成为', '第二', '个', '的']",0.8,0.4444444444444444,0.25,0.14285714285714285,0.6666666666666666,0.36363636363636365,0.2,0.1111111111111111,0.3867173245127584,10,12
7513,"I tried to let Amy do an exercise, let her breathe through the way to calm down and feel the torment.",-0.1483894144052769,"['我', '着', '让', '了', '一个', '练习', '让', '她', '通过', '的', '让', '自己', '下来', '去', '那']","['我', '着', '让', '一个', '让', '她', '下来']",0.4666666666666667,0.21428571428571427,0.07692307692307693,0.0,1.0,0.5,0.2,0.0,0.5120675092781427,15,7
7514,We had a good start and at the same time we weren't looking to do anything amazing.,0.8107722795650729,"['我们', '有', '一个', '很', '好的', '开始', '同时', '我们', '并没有', '着', '什么', '的', '大事']","['我们', '有', '一个', '好的', '开始', '同时', '我们', '也', '不', '任何', '的']",0.6153846153846154,0.4166666666666667,0.2727272727272727,0.1,0.7272727272727273,0.5,0.3333333333333333,0.125,0.4412189512256558,13,11
7515,Melissa Gonzalez added the final goal midway through the fourth period.,-0.987435598798613,"['在', '最后', '一']","['在', '了']",0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.8689074179006224,3,2
7516,"Unfortunately, due to some reasons such as the large number of illegal cases and difficulty in obtaining evidences, those people have never been punished and make the laws become a kind of decoration.",0.7668517892158149,"['的', '是', '因', '等', '这种', '并没有', '受到', '规定', '几乎', '了']","['的', '是', '由于', '大', '等', '这些', '人', '从未', '受到', '使', '成为', '一', '种']",0.4,0.1111111111111111,0.0,0.0,0.3076923076923077,0.08333333333333333,0.0,0.0,0.8317406040241782,10,13
7517,"""3D printing is not the future technology but really enters into your life."" Thomas Lange, the chairman of US SG3D printing company said in an interview with Xinhua International.",0.145084190377206,"['并不', '是', '它', '已经', '了', '你', '我', '的', '在']","['3', '在', '3', '不是', '的', '而是', '真正', '进入', '你', '的']",0.3333333333333333,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.8126648113116045,9,10
7518,"This year, the 27-year-old Zhang Binbin, in the 16-year shooting career, has actually missed the silver medal for several times.",-0.793850375994041,"['今年', '已经', '的', '在', '的', '其实', '有', '几度', '都', '与', '的']","['今年', '的', '在', '的', '已经', '几']",0.45454545454545453,0.2,0.1111111111111111,0.0,0.8333333333333334,0.4,0.25,0.0,0.5747394462047231,11,6
7519,"""Between 2014 and 2015, Centcom created an overly insular process for producing intelligence assessments on ISIL and Iraqi Security Forces,"" Representative Adam B. Schiff, the committee's top Democrat, said in a statement.",-1.00503855480553,"['在', '一', '表示', '至', '针对', '和', '的', '了', '一', '过于', '的']","['该', '在', '一', '至', '了', '一个', '的', '对', '和', '安全', '进行']",0.5454545454545454,0.1,0.0,0.0,0.5454545454545454,0.1,0.0,0.0,0.5442681388676934,11,11
7520,"Not long ago, she participated in the ""overseas Chinese culture community Chinese talent (calligraphy, painting) training"" hosted by Chinese State Council Overseas Chinese Affairs Office and sponsored by Jinan University.",0.347925758634855,"['她', '在', '了', '由', '的', '才', ')']","['她', '了', '由', '的']",0.5714285714285714,0.3333333333333333,0.2,0.0,1.0,0.6666666666666666,0.5,0.0,0.560300791486,7,4
7521,"""To save time for the elderly, the system is upgraded. The elderly free card is reduced from auditing twice per year to once per year. Elderly people with card do not need to commute twice.""",-1.14736138544607,"['为了', '方便', '对', '进行', '了', '由', '原来', '一', '为', '一', '的', '了']","['为', '的', '每年', '由', '每年', '一', '有', '的', '不', '需要']",0.3333333333333333,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.8357999969201513,12,10
7522,"""People of different identities have the same rights and efficiency to speech. Various social concerns during real life may be eliminated immediately on internet.""",-1.03222225996227,"['不同', '的', '人', '有', '了', '同样', '的', '和', '的', '在', '似乎', '都', '一下']","['不同', '的', '人', '有', '相同', '的', '和', '的', '各种', '可能', '会', '在', '上', '立即']",0.6153846153846154,0.4166666666666667,0.2727272727272727,0.1,0.5714285714285714,0.38461538461538464,0.25,0.09090909090909091,0.5092779173937172,13,14
7523,"Seeking explanation, the filmmaker addressed the issue at the hotel's reception.",-0.606789414838015,"['为了', '了', '的']","['为了', '在', '的', '了', '这个', '问题']",1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.6209347409790482,3,6
7524,It has retreated from them since it nearly collapsed eight years ago and had to be bailed out.,-1.02907326884734,"['但', '八', '不得不', '从', '那时', '开始', '便', '了', '那样', '的']","['自', '8', '不得不', '的', '时候', '它', '已经', '从', '它们', '了']",0.4,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.6440129987874983,10,10
7525,"""AGL expects the Portland facility to continue to operate, meaning physical demand for electricity from the smelter will continue,"" it said.",0.7575122673459591,"['该', '表示', '将', '继续', '也就是说', '这', '将', '继续', '产生']","['它', '将', '继续', '这', '的', '将']",0.4444444444444444,0.125,0.0,0.0,0.6666666666666666,0.2,0.0,0.0,0.6032342461148806,9,6
7526,Police use tear gas & rubber bullets against protesting Brazilian students,1.24476286812595,"['使用', '和', '的']",['使用'],0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8595988315246686,3,1
7527,"Although the first four notices are not directly involved with coal industry, the target industry is directly related with coal industry.",0.30358544207788,"['虽然', '4', '没有', '针对', '但', '直接', '与', '产生']","['虽然', '四', '没有', '直接', '但', '与', '直接']",0.625,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.4163542222317194,8,7
7528,"Tough women: Soccer star Hope Solo, left, and Dexter actress Jennifer Carpenter, right, have similar face shapes and eyes",-0.111385606775279,"['和', ')', '相似', '的', '和']","['有', '相似', '的', '和']",0.6,0.5,0.3333333333333333,0.0,0.75,0.6666666666666666,0.5,0.0,0.49379855637511616,5,4
7529,"The successful launch of this train marked that Xi'an Railway Bureau has successfully launched 10,000 carriages since the start of Sino-Asia international cargo flights.",0.580232807979985,"['该', '的', '着', '自', '以来']","['这次', '的', '着', '以来', '了']",0.6,0.25,0.0,0.0,0.6,0.25,0.0,0.0,0.5246069613340377,5,5
7530,"The scope of the fund covers college entrance freshmen, excluding tuition-free majors. Students qualified for the fund should have excellent study performance and family poverty.",0.418855177870423,"['该', '范围', '是', '不']","['范围', '了', '不', '有', '获得', '的', '的', '和']",0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.9874598173320294,4,8
7531,"Several of the drivers involved have already been interviewed but some are still unidentified, said police, who are calling for them and anyone else who witnessed the incident to come forward.",0.6263407022970029,"['多', '的', '已', '了', '但', '部分', '仍', '目前', '正在', '他们', '以及']","['有', '几', '已经', '了', '但', '仍', '有', '一些', '人', '他们', '正在', '给', '他们', '和', '这', '一', '的']",0.5454545454545454,0.1,0.0,0.0,0.35294117647058826,0.0625,0.0,0.0,0.7346053886290953,11,17
7532,"The US company said it entered into a 20-year contract with Loy Yang in 2010 , which was due to commence from November this year, although it has yet to explain why it has pulled out of the contract.",0.3007572599429361,"['表示', '其', '在', '与', '老', '了', '一', '的', '该', '将', '在', '今年', '但', '该', '没有', '为何', '该']","['表示', '与', '了', '该', '将', '于', '今年', '开始', '不过', '目前', '其', '的']",0.47058823529411764,0.0625,0.0,0.0,0.6666666666666666,0.09090909090909091,0.0,0.0,0.6338844214246078,17,12
7533,The victim was lying on the motorway in the middle of the night.,0.0269380761757741,"['于', '在', '上']","['是', '在', '的', '上', '在', '上', '的']",0.6666666666666666,0.5,0.0,0.0,0.2857142857142857,0.16666666666666666,0.0,0.0,0.5984082295624376,3,7
7534,"In view of the expiration of the 72 hours of detention period at 9:00 a.m. on August 7 in Maritime Bureau, the victims of relatives filed a deposit insurance application to the court in the morning of August 7.",0.0520808445795318,"['鉴于', '于', '向']","['鉴于', '在', '被', '的', '的', '在', '向', '了', '保险']",0.6666666666666666,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.9825050761454946,3,9
7535,"In addition, in the same period, New Zealand's population increased by 28,200.",0.718556490931038,"['另外', '在', '相同', '为', '２', '人']","['另外', '人']",0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8174830711277069,6,2
7536,"Remember to apply sunblock half an hour in advance, because sunscreen products take time to completely penetrate into the skin.",1.25989431151976,"['半', '因为', '需要', '才能', '完全', '到']","['半', '因为', '需要', '才能', '完全', '到']",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,6,6
7537,"From September 1, people aged 60 years old to 64 years old can take bus by half-price ticket.",1.04131175115016,"['起', '至', '的', '可以', '的']","['从', '起', '至', '的', '可']",0.6,0.5,0.3333333333333333,0.0,0.6,0.5,0.3333333333333333,0.0,0.4515136075401306,5,5
7538,"Liu Cigui came to Sanya for the research of ""Double Restoration and Dual City"" and required to enhance the level of urban construction and management",0.422079317249086,['要求'],"['进行', '与', '要求', '和']",1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.9815113401960731,1,4
7539,"China's Mars exploration mission aims to achieve surrounding, landing and patrolling at one time, which has never occurred in foreign countries. There was one time of surrounding and landing before in foreign countries, but the landing failed.",0.949095962516126,"['的', '任务', '要', '一', '实现', '这种', '在', '是', '过', '的', '曾', '一', '实现', '和', '但', '了']","['的', '任务', '一', '实现', '和', '这', '在', '从来', '没有', '过', '有', '一', '是', '在', '但', '了']",0.6875,0.26666666666666666,0.07142857142857142,0.0,0.6875,0.26666666666666666,0.07142857142857142,0.0,0.3773520514252782,16,16
7540,"According to Sun Ze, it must rely on the detector to complete the entire process because the distance between the Earth and the Mars is quite large.",0.949095962516126,"['由于', '与', '整个', '无法', '由', '所以', '必须', '依靠', '完成']","['表示', '由于', '与', '的', '相当', '大', '所以', '必须', '依靠', '来', '完成', '整个']",0.7777777777777778,0.375,0.14285714285714285,0.0,0.5833333333333334,0.2727272727272727,0.1,0.0,0.5086128820022296,9,12
7541,"On Thursday night, Bam opened the scoring in the first half with a backhand shot from close in.",-0.8491119158475601,"['在', '以', '一', '近', '反手']","['了', '的', '反手', '从']",0.2,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0097260777584316,5,4
7542,"Shanghai police captured more than 3,400 thieves and combated 157 ""robbery fraud"" gangs in 4 months",-0.618572444262472,"['4', '个', '人', '个']","['并', '在', '4', '个', '内', '个']",0.75,0.3333333333333333,0.0,0.0,0.5,0.2,0.0,0.0,0.6438336063663863,4,6
7543,"According to the data of Hong Kong Ai Li Pi Hospital Management Research Center, a large number of start-up Internet medical companies languished just within one year and about 20% of the start-up Internet medical companies has ceased to exist.",0.395801230711915,"['另', '据', '一', '的', '大量', '的', '已', '存在']","['根据', '的', '一', '大量', '的', '已', '存在']",0.75,0.42857142857142855,0.3333333333333333,0.2,0.8571428571428571,0.5,0.4,0.25,0.2873728337795079,8,7
7544,"Ever since the exchange reform, the fluctuation of RMB against the US dollar often appears, with ups and downs during the process.",0.754596234897521,"['至今', '对', '的', '上下', '屡屡', '出现', '但']","['自', '以来', '对', '的', '往往', '会', '出现', '不定']",0.42857142857142855,0.16666666666666666,0.0,0.0,0.375,0.14285714285714285,0.0,0.0,0.670125391837038,7,8
7545,He later retracted the comment and there was no method of appeal from Britain's rivals.,-0.0535396933499671,"['后来', '他', '了', '这', '而', '的', '也', '无法']","['他', '后来', '了', '这', '一', '也', '没有', '来自', '的']",0.75,0.14285714285714285,0.0,0.0,0.6666666666666666,0.125,0.0,0.0,0.391683423268719,8,9
7546,"In August, 2004, she won the women's 10-m air rifle gold medal and thus won the first gold for the Chinese team in the Athens Olympic Games.",0.761075668074825,"['获得', '为', '在']","['她', '获得', '并', '由此', '获得', '了', '在', '上', '的']",0.6666666666666666,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.859869581234806,3,9
7547,"Rural lotus industry is both ornamental and amusing, with economic benefits and has become the highlights for the development of new villages.",-0.13002816575116,"['和', '成为', '当地', '的']","['又', '有', '具有', '成为', '的']",0.5,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.8172996313858331,4,5
7548,Ban political campaigners and activists from handling completed postal votes and postal vote envelopes.,0.0903842135047832,"['及', '处理', '已', '完成', '的', '和']","['和', '处理', '完成', '的', '和']",0.6666666666666666,0.4,0.25,0.0,0.8,0.5,0.3333333333333333,0.0,0.4120754541235115,6,5
7549,"The model was designed to determine whether or not Venus, with its hot, water-less surface and CO2-chocked atmosphere, might have once hosted Earth-like conditions.",0.176738557617633,"['该', '确定', '并且', '的', '是否', '曾经', '有', '的']","['这', '的', '是', '为了', '确定', '是否', '具有', '它', '的', '的', '和', '2', '的', '可能', '曾经', '过', '的']",0.625,0.0,0.0,0.0,0.29411764705882354,0.0,0.0,0.0,0.6714758779430237,8,17
7550,"Mr Bain, who lives about 500m from the sea, posted footage of the spectacle on Periscope in the hope someone could shed light on the appearance of the two-inch fish.",-0.8186867701322441,"['先生', '在', '的', '他', '在', '上', '了', '这', '一', '的', '能', '为', '他', '为何', '会', '出现', '这些', '的']","['先生', '在', '的', '在', '上', '了', '这', '一', '的', '能', '在', '的', '上']",0.6111111111111112,0.47058823529411764,0.375,0.26666666666666666,0.8461538461538461,0.6666666666666666,0.5454545454545454,0.4,0.4970358921693347,18,13
7551,"Now the world has been able to witness the incredible performances of three-time World Champion Simone Biles, Douglas and Laurie Hernandez delivering the unexpected, yet masterful gymnastics routines.",0.430366123246121,"['如今', '都', '能', '三', '和', '的', '他们', '把', '的', '得出']","['现在', '已经', '能够', '亲眼', '三', '和', '不', '到', '的', '然而', '的', '的', '的']",0.4,0.1111111111111111,0.0,0.0,0.3076923076923077,0.08333333333333333,0.0,0.0,0.7363361835243502,10,13
7552,"Gracia is a cute female toucan, exuding the breath of tropical rain forest.",-1.040244643647,"['是', '一', '只', '的', '着', '的']","['是', '一个', '的', '着', '的']",0.6666666666666666,0.4,0.25,0.0,0.8,0.5,0.3333333333333333,0.0,0.3983049097920082,6,5
7553,This is also the time for Alan Kardec to score in the initial games of Chinese Football Association Super League. Lifan leads in 2:0.,0.614473051967682,"['这', '也', '是', '在', '的', '就', '取得']","['这', '也', '是', '在', '的', '在', '2', '0']",0.7142857142857143,0.6666666666666666,0.6,0.5,0.625,0.5714285714285714,0.5,0.4,0.46869134502090876,7,8
7554,"In 1998, she became a member of Shandong Province shooting team and followed Coach Wang Dewen for professional shooting training.",0.949095962516126,"['进入', '进行', '的']","['她', '成为', '的', '并', '进行', '了']",0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.8638115040420101,3,6
7555,This is the highest value in years (since June 2012) and the first one above zero since October of last year when a positive 0.2% was posted.,0.395801230711915,"['几', '来', '自', '起', '最', '的', '之后']","['来', '的', '自', '以来', '也', '是', '以来', '个', '当时', '的', '正值']",0.42857142857142855,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.7765913654975471,7,11
7556,"The bridge section from Fife is now 600 metres long and weighs 30,000 tonnes.",0.779246025733295,"['起', '的', '这', '大']","['从', '的', '现在']",0.25,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.9430881876433559,4,3
7557,"On January 1, 2016, the current pollutant discharging unit which obtained environmental impact assessment shall be exempt from expenditure of compensated use.",0.534124913662968,"['已', '取得', '的', '不']","['取得', '的', '使用']",0.5,0.3333333333333333,0.0,0.0,0.6666666666666666,0.5,0.0,0.0,0.6547419427558531,4,3
7558,"In January 2015, Gracia, lying on a farm in the town of Alajuela in the middle of Costa Rica, was found with blood covering on its body.",0.573015292976683,"['在', '的', '一个', '是', '的', '被', '人']","['在', '的', '一个', '被', '有']",0.5714285714285714,0.3333333333333333,0.2,0.0,0.8,0.5,0.3333333333333333,0.0,0.45505420023738224,7,5
7559,"""I thought my elder brother and I cannot afford the college study after my father passed away. It never occurred to me before the county government helped us so timely."" She said gratefully.",0.6263407022970029,"['她', '地', '我', '以为', '了', '我', '和', '都', '上', '不成', '了', '没', '及时', '为', '我们', '了']","['她', '地', '我', '后', '我', '的', '和', '我', '不', '能', '在', '帮助', '我们', '这么', '及时', '之前', '从来', '没有', '过']",0.4375,0.13333333333333333,0.07142857142857142,0.0,0.3684210526315789,0.1111111111111111,0.058823529411764705,0.0,0.7195117302017726,16,19
